股票代码,股票名称,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
002384,东山精密,2024-03-19,15.88,16.23,16.82,15.83,851701,1421236795.02,6.24,2.27,0.36,6.13
002384,东山精密,2024-03-20,16.17,16.08,16.28,15.85,453914,743154539.22,2.65,-0.92,-0.15,3.26
002384,东山精密,2024-03-21,16.07,15.61,16.24,15.59,434412,699380851.88,4.04,-2.92,-0.47,3.12
002384,东山精密,2024-03-22,15.68,15.38,15.75,15.2,417182,657290302.32,3.52,-1.47,-0.23,3.0
002384,东山精密,2024-03-25,15.27,14.6,15.41,14.58,523411,801112577.86,5.4,-5.07,-0.78,3.76
002384,东山精密,2024-03-26,14.6,14.48,14.78,14.24,385987,572205833.92,3.7,-0.82,-0.12,2.78
002384,东山精密,2024-03-27,14.39,13.69,14.46,13.69,438703,627373110.2,5.32,-5.46,-0.79,3.16
002384,东山精密,2024-03-28,13.79,14.16,14.36,13.72,372723,537343842.17,4.67,3.43,0.47,2.68
002384,东山精密,2024-03-29,14.17,14.27,14.28,14.0,238526,345421864.56,1.98,0.78,0.11,1.72
002384,东山精密,2024-04-01,14.37,14.8,14.81,14.34,264762,396253896.02,3.29,3.71,0.53,1.9
002384,东山精密,2024-04-02,14.78,14.83,14.83,14.51,301674,452112915.27,2.16,0.2,0.03,2.17
002384,东山精密,2024-04-03,14.73,14.57,14.94,14.55,342145,513390462.75,2.63,-1.75,-0.26,2.46
002384,东山精密,2024-04-08,14.57,13.95,14.57,13.91,335650,486496575.67,4.53,-4.26,-0.62,2.41
002384,东山精密,2024-04-09,14.03,14.16,14.16,13.9,166158,238920649.82,1.86,1.51,0.21,1.2
002384,东山精密,2024-04-10,14.09,13.61,14.11,13.46,292122,409834211.08,4.59,-3.88,-0.55,2.1
002384,东山精密,2024-04-11,13.49,13.32,13.73,13.26,381558,525279141.31,3.45,-2.13,-0.29,2.74
002384,东山精密,2024-04-12,13.4,13.43,13.75,13.37,284147,393730891.4,2.85,0.83,0.11,2.04
002384,东山精密,2024-04-15,13.48,13.4,13.6,13.13,295460,404043152.43,3.5,-0.22,-0.03,2.13
002384,东山精密,2024-04-16,13.32,12.9,13.39,12.89,275180,369495734.48,3.73,-3.73,-0.5,1.98
002384,东山精密,2024-04-17,13.09,13.46,13.46,13.05,274197,374247876.77,3.18,4.34,0.56,1.97
002384,东山精密,2024-04-18,13.7,13.92,14.31,13.59,489655,699883105.08,5.35,3.42,0.46,3.52
002384,东山精密,2024-04-19,13.88,13.88,14.0,13.68,302655,428335288.34,2.3,-0.29,-0.04,2.18
002384,东山精密,2024-04-22,13.69,13.68,14.03,13.52,233717,329453648.97,3.67,-1.44,-0.2,1.68
002384,东山精密,2024-04-23,13.68,13.58,13.84,13.44,181418,252586252.16,2.92,-0.73,-0.1,1.3
002384,东山精密,2024-04-24,13.62,13.78,13.83,13.47,202586,283789546.58,2.65,1.47,0.2,1.46
002384,东山精密,2024-04-25,13.44,13.8,13.89,12.87,455590,632656096.73,7.4,0.15,0.02,3.28
002384,东山精密,2024-04-26,13.8,14.41,14.43,13.74,444933,647341275.12,5.0,4.42,0.61,3.2
002384,东山精密,2024-04-29,14.49,14.98,15.03,14.44,410735,624810415.82,4.09,3.96,0.57,2.95
002384,东山精密,2024-04-30,15.0,15.07,15.26,14.91,279565,430184196.8,2.34,0.6,0.09,2.01
002384,东山精密,2024-05-06,15.34,15.73,15.94,15.34,524046,841122497.69,3.98,4.38,0.66,3.77
002384,东山精密,2024-05-07,15.78,15.63,16.13,15.56,482449,780143852.26,3.62,-0.64,-0.1,3.47
002384,东山精密,2024-05-08,15.68,15.32,15.74,15.27,277699,437851191.3,3.01,-1.98,-0.31,2.0
002384,东山精密,2024-05-09,15.28,15.62,15.78,15.28,229826,366998951.45,3.26,1.96,0.3,1.65
002384,东山精密,2024-05-10,15.63,15.41,15.68,15.28,186975,294070889.12,2.56,-1.34,-0.21,1.34
002384,东山精密,2024-05-13,15.31,15.45,15.75,15.16,290316,459565323.3,3.83,0.26,0.04,2.09
002384,东山精密,2024-05-14,15.81,15.53,16.42,15.51,488836,793428018.73,5.89,0.52,0.08,3.52
002384,东山精密,2024-05-15,15.53,15.24,15.68,15.21,238476,375451017.71,3.03,-1.87,-0.29,1.72
002384,东山精密,2024-05-16,15.31,15.69,15.93,15.3,382343,611640609.0,4.13,2.95,0.45,2.75
002384,东山精密,2024-05-17,15.67,15.91,15.98,15.51,332492,536747574.54,3.0,1.4,0.22,2.39
002384,东山精密,2024-05-20,15.91,15.97,16.07,15.74,304914,495712138.76,2.07,0.38,0.06,2.19
002384,东山精密,2024-05-21,15.95,16.0,16.1,15.9,199525,325571210.32,1.25,0.19,0.03,1.44
002384,东山精密,2024-05-22,15.99,16.1,16.48,15.94,362366,595867523.54,3.38,0.63,0.1,2.61
002384,东山精密,2024-05-23,16.06,15.7,16.07,15.68,272215,438932314.87,2.42,-2.48,-0.4,1.96
002384,东山精密,2024-05-24,15.69,15.41,15.9,15.38,222921,355007976.85,3.31,-1.85,-0.29,1.6
002384,东山精密,2024-05-27,15.49,15.55,15.64,15.15,230436,360465263.72,3.18,0.91,0.14,1.66
002384,东山精密,2024-05-28,15.48,15.16,15.57,15.04,220145,343920001.45,3.41,-2.51,-0.39,1.58
002384,东山精密,2024-05-29,15.06,15.13,15.36,15.03,208838,323429320.19,2.18,-0.2,-0.03,1.5
002384,东山精密,2024-05-30,15.09,15.54,15.75,14.99,317692,493633602.18,5.02,2.71,0.41,2.29
002384,东山精密,2024-05-31,15.55,15.63,16.06,15.49,304423,483111186.62,3.67,0.58,0.09,2.19
002384,东山精密,2024-06-03,15.63,15.73,15.93,15.35,312731,491661725.76,3.71,0.64,0.1,2.25
002384,东山精密,2024-06-04,15.68,15.68,15.74,15.3,222141,346195896.4,2.8,-0.32,-0.05,1.6
002384,东山精密,2024-06-05,15.69,15.4,15.81,15.38,200351,313817501.91,2.74,-1.79,-0.28,1.44
002384,东山精密,2024-06-06,15.53,15.41,15.84,15.34,312574,489412311.24,3.25,0.06,0.01,2.25
002384,东山精密,2024-06-07,15.43,15.04,15.51,14.86,286279,433655316.22,4.22,-2.4,-0.37,2.06
002384,东山精密,2024-06-11,14.94,15.39,15.46,14.68,244260,373414384.45,5.19,2.33,0.35,1.76
002384,东山精密,2024-06-12,16.01,16.13,16.82,15.93,842881,1378259968.19,5.78,4.81,0.74,6.06
002384,东山精密,2024-06-13,16.18,16.19,16.42,16.03,405093,659350483.7,2.42,0.37,0.06,2.91
002384,东山精密,2024-06-14,16.21,16.87,16.91,16.04,659064,1098654586.83,5.37,4.2,0.68,4.74
002384,东山精密,2024-06-17,17.08,18.56,18.56,16.84,1755265,3180363331.06,10.2,10.02,1.69,12.63
002384,东山精密,2024-06-18,18.54,19.28,19.51,18.24,1814562,3455907640.01,6.84,3.88,0.72,13.05
002384,东山精密,2024-06-19,19.27,19.05,19.63,18.64,1192374,2276619273.08,5.13,-1.19,-0.23,8.58
002384,东山精密,2024-06-20,18.98,18.57,19.5,18.5,756999,1431243159.22,5.25,-2.52,-0.48,5.44
002384,东山精密,2024-06-21,18.08,18.89,19.15,17.95,780096,1469405325.12,6.46,1.72,0.32,5.61
002384,东山精密,2024-06-24,18.98,18.9,19.82,18.73,1209707,2341184234.76,5.77,0.05,0.01,8.7
002384,东山精密,2024-06-25,18.72,18.6,19.26,18.32,841302,1577999960.37,4.97,-1.59,-0.3,6.05
002384,东山精密,2024-06-26,18.73,19.13,19.48,18.45,943716,1793882805.03,5.54,2.85,0.53,6.79
002384,东山精密,2024-06-27,19.09,19.95,20.98,18.98,1735688,3485690499.25,10.45,4.29,0.82,12.48
002384,东山精密,2024-06-28,19.81,20.63,21.2,19.68,1318172,2725606274.4,7.62,3.41,0.68,9.48
002384,东山精密,2024-07-01,20.55,20.41,20.62,19.9,783816,1593040904.47,3.49,-1.07,-0.22,5.64
002384,东山精密,2024-07-02,20.59,20.42,21.16,20.31,826000,1714972763.95,4.16,0.05,0.01,5.94
002384,东山精密,2024-07-03,21.16,20.69,21.68,20.61,943302,1995014012.36,5.24,1.32,0.27,6.79
002384,东山精密,2024-07-04,20.67,21.58,22.27,20.62,1085215,2356656991.84,7.97,4.3,0.89,7.81
002384,东山精密,2024-07-05,21.43,21.04,21.5,20.38,902677,1891838947.51,5.19,-2.5,-0.54,6.49
002384,东山精密,2024-07-08,20.93,21.63,22.0,20.92,895150,1937927908.32,5.13,2.8,0.59,6.44
002384,东山精密,2024-07-09,21.84,23.8,23.8,21.4,1095399,2529873352.01,11.1,10.03,2.17,7.88
002384,东山精密,2024-07-10,24.49,25.97,26.09,24.14,1479174,3707995315.3,8.19,9.12,2.17,10.64
002384,东山精密,2024-07-11,25.87,25.91,26.83,25.04,1471329,3817373232.62,6.89,-0.23,-0.06,10.58
002384,东山精密,2024-07-12,25.4,25.53,25.83,24.82,1080931,2746287232.95,3.9,-1.47,-0.38,7.77
002384,东山精密,2024-07-15,25.68,26.29,26.34,24.74,962547,2492084220.72,6.27,2.98,0.76,6.92
002384,东山精密,2024-07-16,26.17,28.75,28.91,26.13,1158231,3212314961.8,10.57,9.36,2.46,8.33
002384,东山精密,2024-07-17,28.06,26.33,28.06,26.24,1241567,3358958784.09,6.33,-8.42,-2.42,8.93
002384,东山精密,2024-07-18,25.43,25.64,26.72,24.62,1176563,2988381957.96,7.98,-2.62,-0.69,8.46
002384,东山精密,2024-07-19,24.74,24.67,25.55,24.57,936176,2337731537.11,3.82,-3.78,-0.97,6.73
002384,东山精密,2024-07-22,24.65,25.05,25.31,24.21,901311,2244235946.73,4.46,1.54,0.38,6.48
002384,东山精密,2024-07-23,24.88,24.66,25.42,24.3,710580,1764348215.84,4.47,-1.56,-0.39,5.11
002384,东山精密,2024-07-24,24.68,24.23,25.15,24.03,619507,1521803208.05,4.54,-1.74,-0.43,4.46
002384,东山精密,2024-07-25,23.53,23.23,23.92,22.75,920353,2145159386.41,4.83,-4.13,-1.0,6.62
002384,东山精密,2024-07-26,23.28,24.2,24.48,23.03,751457,1804386966.88,6.24,4.18,0.97,5.41
002384,东山精密,2024-07-29,24.11,24.37,25.41,23.46,795630,1958780700.81,8.06,0.7,0.17,5.72
002384,东山精密,2024-07-30,24.25,24.14,24.66,23.89,417179,1010112029.15,3.16,-0.94,-0.23,3.0
002384,东山精密,2024-07-31,24.19,24.84,25.22,23.93,884045,2193453560.31,5.34,2.9,0.7,6.36
002384,东山精密,2024-08-01,25.32,24.16,25.45,23.96,726635,1779387204.08,6.0,-2.74,-0.68,5.23
002384,东山精密,2024-08-02,24.08,23.73,24.8,23.53,673504,1618509354.25,5.26,-1.78,-0.43,4.84
002384,东山精密,2024-08-05,22.48,21.35,22.93,21.35,1191380,2628285179.1,6.66,-10.03,-2.38,8.57
002384,东山精密,2024-08-06,22.18,21.96,22.56,21.63,733435,1622565890.29,4.36,2.86,0.61,5.28
002384,东山精密,2024-08-07,21.89,21.98,22.28,21.51,467489,1032146940.06,3.51,0.09,0.02,3.36
002384,东山精密,2024-08-08,21.93,22.22,22.61,21.53,486095,1081981916.69,4.91,1.09,0.24,3.5
002384,东山精密,2024-08-09,22.3,22.46,22.99,22.24,438994,995793407.04,3.38,1.08,0.24,3.16
002384,东山精密,2024-08-12,22.54,22.28,22.85,22.16,296094,667769201.39,3.07,-0.8,-0.18,2.13
002384,东山精密,2024-08-13,22.63,22.9,23.11,22.43,372863,850783877.98,3.05,2.78,0.62,2.68
002384,东山精密,2024-08-14,22.63,22.38,22.73,22.03,454476,1022471385.88,3.06,-2.27,-0.52,3.27
002384,东山精密,2024-08-15,22.23,22.07,22.58,22.01,332168,740963471.29,2.55,-1.39,-0.31,2.39
002384,东山精密,2024-08-16,22.31,22.43,22.78,22.16,375157,847232176.36,2.81,1.63,0.36,2.7
002384,东山精密,2024-08-19,22.34,22.17,22.81,22.03,297169,666403849.73,3.48,-1.16,-0.26,2.14
002384,东山精密,2024-08-20,21.93,21.99,22.97,21.93,402874,901741896.89,4.69,-0.81,-0.18,2.9
002384,东山精密,2024-08-21,22.03,22.82,23.52,21.82,799782,1831204118.13,7.73,3.77,0.83,5.75
002384,东山精密,2024-08-22,22.65,22.49,22.82,21.61,618295,1376104509.35,5.3,-1.45,-0.33,4.45
002384,东山精密,2024-08-23,22.28,22.14,22.58,21.81,340271,754369035.09,3.42,-1.56,-0.35,2.45
002384,东山精密,2024-08-26,22.22,22.12,22.64,21.59,411906,912468142.1,4.74,-0.09,-0.02,2.96
002384,东山精密,2024-08-27,22.05,21.32,22.12,21.15,472944,1018529195.55,4.39,-3.62,-0.8,3.4
002384,东山精密,2024-08-28,21.11,20.99,21.56,20.78,391689,827399538.84,3.66,-1.55,-0.33,2.82
002384,东山精密,2024-08-29,20.85,21.56,21.92,20.38,501111,1066137150.21,7.34,2.72,0.57,3.6
002384,东山精密,2024-08-30,21.56,23.72,23.72,21.48,518212,1203030124.97,10.39,10.02,2.16,3.74
002384,东山精密,2024-09-02,23.94,22.78,24.02,22.19,1066957,2446839122.2,7.72,-3.96,-0.94,7.7
002384,东山精密,2024-09-03,22.58,22.47,23.13,22.09,536787,1212639529.77,4.57,-1.36,-0.31,3.87
002384,东山精密,2024-09-04,21.94,21.9,22.23,21.33,516495,1125910806.5,4.01,-2.54,-0.57,3.73
002384,东山精密,2024-09-05,22.02,21.82,22.43,21.63,370136,818566416.94,3.65,-0.37,-0.08,2.67
002384,东山精密,2024-09-06,21.83,21.11,21.93,21.07,333569,718050958.6,3.94,-3.25,-0.71,2.41
002384,东山精密,2024-09-09,20.88,20.91,21.33,20.64,306602,643576529.14,3.27,-0.95,-0.2,2.21
002384,东山精密,2024-09-10,20.81,20.93,21.18,20.01,403380,834146304.32,5.6,0.1,0.02,2.91
002384,东山精密,2024-09-11,20.82,20.4,20.87,20.33,264086,543872976.28,2.58,-2.53,-0.53,1.9
002384,东山精密,2024-09-12,20.62,20.07,20.78,19.89,317327,642508602.84,4.36,-1.62,-0.33,2.29
002384,东山精密,2024-09-13,20.09,20.16,20.75,20.01,322887,660565649.37,3.69,0.45,0.09,2.33
002384,东山精密,2024-09-18,20.01,19.09,20.23,18.39,682575,1296972874.95,9.13,-5.31,-1.07,4.92
002384,东山精密,2024-09-19,19.54,19.04,19.66,18.87,400395,768628570.24,4.14,-0.26,-0.05,2.89
002384,东山精密,2024-09-20,19.33,19.16,19.7,19.08,347949,674730340.83,3.26,0.63,0.12,2.51
002384,东山精密,2024-09-23,19.17,19.37,19.91,18.87,312670,612738922.96,5.43,1.1,0.21,2.26
002384,东山精密,2024-09-24,19.44,20.72,20.83,19.2,564622,1143067584.35,8.42,6.97,1.35,4.07
002384,东山精密,2024-09-25,20.9,20.32,21.58,20.31,529428,1116007224.63,6.13,-1.93,-0.4,3.82
002384,东山精密,2024-09-26,20.34,20.12,20.48,19.38,706851,1410641235.63,5.41,-0.98,-0.2,5.1
002384,东山精密,2024-09-27,20.18,21.37,21.99,20.14,822118,1739276671.98,9.19,6.21,1.25,5.93
002384,东山精密,2024-09-30,21.93,23.47,23.51,21.43,1094448,2482672387.34,9.73,9.83,2.1,7.89
002384,东山精密,2024-10-08,25.81,25.23,25.82,22.92,1558389,3822016620.38,12.36,7.5,1.76,11.24
002384,东山精密,2024-10-09,24.08,22.89,24.33,22.7,1220269,2885775854.77,6.46,-9.27,-2.34,8.8
002384,东山精密,2024-10-10,22.9,23.13,24.53,22.9,1129658,2699067357.93,7.12,1.05,0.24,8.15
002384,东山精密,2024-10-11,22.93,21.73,23.12,21.49,689948,1525026286.11,7.05,-6.05,-1.4,4.98
002384,东山精密,2024-10-14,21.73,23.47,23.68,21.69,745530,1709525015.51,9.16,8.01,1.74,5.38
002384,东山精密,2024-10-15,23.24,23.43,24.3,22.94,743345,1769029797.05,5.79,-0.17,-0.04,5.36
002384,东山精密,2024-10-16,22.93,22.67,23.34,22.24,521696,1187012371.77,4.69,-3.24,-0.76,3.76
002384,东山精密,2024-10-17,22.78,22.62,23.41,22.45,556002,1282833967.3,4.23,-0.22,-0.05,4.01
002384,东山精密,2024-10-18,22.62,24.44,24.89,22.53,1098915,2660183112.05,10.43,8.05,1.82,7.93
002384,东山精密,2024-10-21,24.87,25.38,26.49,24.71,1063044,2728232048.81,7.28,3.85,0.94,7.67
002384,东山精密,2024-10-22,25.14,25.86,26.87,24.48,960667,2471823670.88,9.42,1.89,0.48,6.93
002384,东山精密,2024-10-23,25.18,25.21,25.99,24.96,569633,1452302645.19,3.98,-2.51,-0.65,4.11
002384,东山精密,2024-10-24,24.8,25.66,25.93,24.47,777007,1962007524.9,5.79,1.79,0.45,5.6
002384,东山精密,2024-10-25,25.99,25.2,26.91,25.02,972276,2532109060.18,7.37,-1.79,-0.46,7.01
002384,东山精密,2024-10-28,25.28,26.03,26.81,25.28,967300,2531266096.69,6.07,3.29,0.83,6.98
002384,东山精密,2024-10-29,26.23,28.02,28.63,26.06,1507922,4200951753.26,9.87,7.65,1.99,10.88
002384,东山精密,2024-10-30,27.54,28.63,29.4,27.33,1222860,3505827084.82,7.39,2.18,0.61,8.82
002384,东山精密,2024-10-31,28.66,31.41,31.5,27.7,1631852,4913341633.66,13.27,9.71,2.78,11.77
002384,东山精密,2024-11-01,31.03,31.43,33.76,30.23,1980884,6331644861.87,11.24,0.06,0.02,14.29
002384,东山精密,2024-11-04,31.24,31.92,33.05,30.09,1690541,5313728486.9,9.42,1.56,0.49,12.19
002384,东山精密,2024-11-05,33.43,35.12,35.12,32.53,1695426,5832122575.27,8.11,10.03,3.2,12.23
002384,东山精密,2024-11-06,36.38,34.28,37.31,33.38,2274880,8066377301.21,11.19,-2.39,-0.84,16.41
002384,东山精密,2024-11-07,33.3,33.28,34.03,31.67,1761219,5799962530.35,6.88,-2.92,-1.0,12.7
002384,东山精密,2024-11-08,33.43,30.58,34.61,30.17,2244621,7240410679.22,13.34,-8.11,-2.7,16.19
002384,东山精密,2024-11-11,30.53,31.02,32.53,30.23,1803692,5640037595.37,7.52,1.44,0.44,13.01
002384,东山精密,2024-11-12,31.08,29.63,31.64,29.25,1726700,5245218894.63,7.7,-4.48,-1.39,12.46
002384,东山精密,2024-11-13,29.12,29.95,30.38,28.61,1255604,3712365662.09,5.97,1.08,0.32,9.06
002384,东山精密,2024-11-14,29.64,30.57,31.93,29.64,1784801,5532830342.56,7.65,2.07,0.62,12.87
002384,东山精密,2024-11-15,30.48,30.03,31.65,29.94,1462496,4528243670.93,5.59,-1.77,-0.54,10.55
002384,东山精密,2024-11-18,28.94,27.19,29.39,27.02,1405927,3917737919.66,7.89,-9.46,-2.84,10.14
002384,东山精密,2024-11-19,27.03,27.83,28.01,26.89,953981,2628320809.79,4.12,2.35,0.64,6.88
002384,东山精密,2024-11-20,27.75,27.4,27.78,26.95,968494,2650386982.81,2.98,-1.55,-0.43,6.99
002384,东山精密,2024-11-21,27.32,26.73,27.32,26.46,1122319,3008221420.6,3.14,-2.45,-0.67,8.1
002384,东山精密,2024-11-22,26.79,25.43,27.18,25.43,1017603,2678955636.77,6.55,-4.86,-1.3,7.34
002384,东山精密,2024-11-25,25.3,24.96,25.42,24.43,766800,1911888533.96,3.89,-1.85,-0.47,5.53
002384,东山精密,2024-11-26,24.82,24.55,25.21,24.49,564806,1404624283.08,2.88,-1.64,-0.41,4.07
002384,东山精密,2024-11-27,24.58,26.42,26.81,23.84,1491476,3827321346.63,12.1,7.62,1.87,10.76
002384,东山精密,2024-11-28,26.2,25.41,26.23,25.33,903002,2322772620.77,3.41,-3.82,-1.01,6.51
002384,东山精密,2024-11-29,25.6,25.57,26.23,25.13,1022285,2633099333.4,4.33,0.63,0.16,7.37
002384,东山精密,2024-12-02,25.94,26.59,27.22,25.79,1228510,3290088858.55,5.59,3.99,1.02,8.86
002384,东山精密,2024-12-03,26.61,26.67,26.98,26.21,1027479,2739644860.28,2.9,0.3,0.08,7.41
002384,东山精密,2024-12-04,26.43,26.02,26.69,25.83,741952,1947471348.47,3.22,-2.44,-0.65,5.35
002384,东山精密,2024-12-05,25.94,26.19,26.71,25.77,638386,1678250684.98,3.61,0.65,0.17,4.6
002384,东山精密,2024-12-06,26.03,27.28,27.41,25.87,1208848,3263929751.59,5.88,4.16,1.09,8.72
002384,东山精密,2024-12-09,27.35,26.84,27.43,26.38,865216,2331228437.33,3.85,-1.61,-0.44,6.24
002384,东山精密,2024-12-10,27.73,28.33,29.21,27.13,1465736,4134592014.99,7.75,5.55,1.49,10.57
002384,东山精密,2024-12-11,28.08,28.97,29.38,27.96,1031248,2969572702.28,5.01,2.26,0.64,7.44
002384,东山精密,2024-12-12,28.93,28.81,29.32,28.14,702770,2019121272.26,4.07,-0.55,-0.16,5.07
002384,东山精密,2024-12-13,28.33,27.61,28.66,27.53,774552,2171127951.49,3.92,-4.17,-1.2,5.59
002384,东山精密,2024-12-16,27.7,26.97,27.99,26.78,599153,1635323790.23,4.38,-2.32,-0.64,4.32
002384,东山精密,2024-12-17,26.96,27.45,28.38,26.89,783247,2182136134.02,5.52,1.78,0.48,5.65
002384,东山精密,2024-12-18,27.55,27.49,28.01,27.21,544949,1505956613.5,2.91,0.15,0.04,3.93
002384,东山精密,2024-12-19,26.94,29.35,29.85,26.86,1140321,3280176633.39,10.88,6.77,1.86,8.23
002384,东山精密,2024-12-20,29.16,29.68,30.43,29.1,866093,2578018530.98,4.53,1.12,0.33,6.25
002384,东山精密,2024-12-23,29.7,28.85,29.85,28.78,603488,1765473634.32,3.61,-2.8,-0.83,4.35
002384,东山精密,2024-12-24,28.93,30.34,30.41,28.58,979337,2919663551.53,6.34,5.16,1.49,7.06
002384,东山精密,2024-12-25,30.38,30.24,31.38,29.84,909659,2788446180.74,5.08,-0.33,-0.1,6.56
002384,东山精密,2024-12-26,30.5,31.59,31.59,30.11,941400,2914629914.78,4.89,4.46,1.35,6.79
002384,东山精密,2024-12-27,31.62,30.64,31.9,30.09,898630,2806298890.38,5.73,-3.01,-0.95,6.48
